"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","source_specimen_sex_id","source_specimen_sex","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_life_stage","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","target_specimen_sex_id","target_specimen_sex","latitude","longitude","study_citation","study_url","study_source_citation"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"hostOf","Hemerocampa leucostigma","Animalia | Arthropoda | Insecta | Lepidoptera | Noctuoidea | Lymantriidae | Hemerocampa | Hemerocampa leucostigma","EOL:1 | EOL:164 | EOL:344 | EOL:747 | EOL:769 | EOL_V2:856 | EOL:64156 | EOL:504765",,,,,,,,,,,"Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org. Accessed at <https://github.com/globalbioticinteractions/mycoportal/archive/375a26416ad05b5397dc6e525b3d0f1df94e0cc2.zip> on 26 Oct 2020.","tmp_host_info-20200902.csv.gz","Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"hostOf","Monilia","Fungi | Ascomycota | Leotiomycetes | Helotiales | Sclerotiniaceae | Monilia","EOL:5559 | EOL:5577 | EOL:2861056 | EOL:5630 | EOL:5643 | EOL:20964",,,,,,,,,,,"Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org. Accessed at <https://github.com/globalbioticinteractions/mycoportal/archive/375a26416ad05b5397dc6e525b3d0f1df94e0cc2.zip> on 26 Oct 2020.","tmp_host_info-20200902.csv.gz","Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"hostOf","Phytophthora","Chromista | Oomycota | Oomycetes | Peronosporales | Peronosporaceae | Phytophthora","EOL_V2:3352 | EOL:5541 | EOL:5719 | EOL_V2:6243 | EOL_V2:6235 | EOL:16488",,,,,,,,,,,"Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org. Accessed at <https://github.com/globalbioticinteractions/mycoportal/archive/375a26416ad05b5397dc6e525b3d0f1df94e0cc2.zip> on 26 Oct 2020.","tmp_host_info-20200902.csv.gz","Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"hostOf","Nectria cinnabarina","Fungi | Ascomycota | Sordariomycetes | Hypocreomycetidae | Hypocreales | Nectriaceae | Nectria | Nectria cinnabarina","ALATaxon:urn:lsid:indexfungorum.org:names:90156 | ALATaxon:urn:lsid:indexfungorum.org:names:90031 | ALATaxon:urn:lsid:indexfungorum.org:names:90350 | ALATaxon:urn:lsid:indexfungorum.org:names:501501 | ALATaxon:urn:lsid:indexfungorum.org:names:90477 | ALATaxon:urn:lsid:indexfungorum.org:names:81059 | ALATaxon:urn:lsid:indexfungorum.org:names:3431 | ALATaxon:NZOR-6-85040",,,,,,,,,,,"Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org. Accessed at <https://github.com/globalbioticinteractions/mycoportal/archive/375a26416ad05b5397dc6e525b3d0f1df94e0cc2.zip> on 26 Oct 2020.","tmp_host_info-20200902.csv.gz","Mycology Collections Data Portal (MyCoPortal). 2020. https://mycoportal.org"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Synanthedon exitiosa","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Neolepidoptera | Heteroneura | Ditrysia | Apoditrysia | Sesioidea | Sesiidae | Sesiinae | Synanthedonini | Synanthedon | Synanthedon exitiosa","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:10588138 | EOL:747 | EOL:10591871 | EOL:7027213 | EOL:1331575 | EOL:3017645 | EOL_V2:11554376 | EOL:779 | EOL:901 | EOL:2685574 | EOL:2685578 | EOL:94806 | EOL_V2:10382107",,"adult, pupal case",,,,,,,42.964616,-86.075813,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23542292","https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23542292","The Albert J. Cook Arthropod Research Collection"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Synanthedon exitiosa","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Neolepidoptera | Heteroneura | Ditrysia | Apoditrysia | Sesioidea | Sesiidae | Sesiinae | Synanthedonini | Synanthedon | Synanthedon exitiosa","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:10588138 | EOL:747 | EOL:10591871 | EOL:7027213 | EOL:1331575 | EOL:3017645 | EOL_V2:11554376 | EOL:779 | EOL:901 | EOL:2685574 | EOL:2685578 | EOL:94806 | EOL_V2:10382107",,"adult",,,,,,,42.964616,-86.075813,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23541791","https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23541791","The Albert J. Cook Arthropod Research Collection"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Aphis","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Aphis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:8643682",,"Adult",,,,,,"Female",36.70806,-119.555,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Aphis","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae | Aphis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:809 | GBIF:3042 | GBIF:8643682",,"Adult",,,,,,"Female",36.70806,-119.555,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Diaspidiotus forbesi","Animalia | Arthropoda | Insecta | Hemiptera | Coccoidea | Diaspididae | Diaspidiotus | Diaspidiotus forbesi","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:2646078 | EOL:579 | EOL:22639 | EOL:835628",,"Adult",,,,,,"Female",36.33028,-119.29111,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Diaspidiotus forbesi","Animalia | Arthropoda | Insecta | Hemiptera | Coccoidea | Diaspididae | Diaspidiotus | Diaspidiotus forbesi","EOL:1 | EOL:164 | EOL:344 | EOL:539 | EOL:2646078 | EOL:579 | EOL:22639 | EOL:835628",,"Adult",,,,,,"Female",36.33028,-119.29111,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Phenacoccus aceris","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Paraneoptera | Hemiptera | Sternorrhyncha | Aphidiformes | Coccoidea | Pseudococcidae | Phenacoccus | Phenacoccus aceris","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:10459947 | EOL:539 | EOL:2645857 | EOL:12031812 | EOL:2646078 | EOL_V2:628 | EOL:22381 | EOL:838499",,"Adult",,,,,,"Female",41.40944,-122.19389,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"eatenBy","Aporia crataegi","Animalia | Arthropoda | Insecta | Lepidoptera | Papilionoidea | Pieridae | Aporia | Aporia crataegi","EOL:1 | EOL:164 | EOL:344 | EOL:747 | EOL_V2:854 | EOL:885 | EOL:19995 | EOL:171404","UBERON:0000069","larval stage",,,,,,,35.68536,139.75309,"Saito MU, Jinbo U, Yago M, Kurashima O, Ito M (2016) Larval host records of butterflies in Japan. Ecological Research 31: 491. doi:10.1007/s11284-016-1365-8. Accessed at <http://hostbj.lepumus.net/home/hostdb_ver_1_0.txt> on 26 Oct 2020.","http://hostbj.lepumus.net/home/hostdb_ver_1_0.txt","Saito MU, Jinbo U, Yago M, Kurashima O, Ito M (2016) Larval host records of butterflies in Japan. Ecological Research 31: 491. doi:10.1007/s11284-016-1365-8"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Synanthedon exitiosa","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Neolepidoptera | Heteroneura | Ditrysia | Apoditrysia | Sesioidea | Sesiidae | Sesiinae | Synanthedonini | Synanthedon | Synanthedon exitiosa","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:10588138 | EOL:747 | EOL:10591871 | EOL:7027213 | EOL:1331575 | EOL:3017645 | EOL_V2:11554376 | EOL:779 | EOL:901 | EOL:2685574 | EOL:2685578 | EOL:94806 | EOL_V2:10382107",,"adult, pupal case",,,,,,,42.964616,-86.075813,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23542292","https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23542292","Symbiota Collections of Arthropods Network (SCAN)"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Synanthedon exitiosa","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Neolepidoptera | Heteroneura | Ditrysia | Apoditrysia | Sesioidea | Sesiidae | Sesiinae | Synanthedonini | Synanthedon | Synanthedon exitiosa","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:10588138 | EOL:747 | EOL:10591871 | EOL:7027213 | EOL:1331575 | EOL:3017645 | EOL_V2:11554376 | EOL:779 | EOL:901 | EOL:2685574 | EOL:2685578 | EOL:94806 | EOL_V2:10382107",,"adult",,,,,,,42.964616,-86.075813,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23541791","https://scan-bugs.org:443/portal/collections/individual/index.php?occid=23541791","Symbiota Collections of Arthropods Network (SCAN)"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Pleospora herbarum","Fungi | Ascomycota | Dothideomycetes | Pleosporales | Pleosporaceae | Pleospora | Pleospora herbarum","GBIF:5 | GBIF:95 | GBIF:183 | GBIF:1047 | GBIF:8315 | GBIF:2575791 | GBIF:7905592",,,,,,,,,,,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/Bhanditz/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 26 Oct 2020.","associations_all_revised.txt","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining."
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Pleospora herbarum","Fungi | Ascomycota | Dothideomycetes | Pleosporales | Pleosporaceae | Pleospora | Pleospora herbarum","GBIF:5 | GBIF:95 | GBIF:183 | GBIF:1047 | GBIF:8315 | GBIF:2575791 | GBIF:7905592",,,,,,,,,,,"A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining. Accessed at <https://github.com/EOL/pseudonitzchia/archive/e5838965a186fba4b7215cd0d179c4526773bad5.zip> on 26 Oct 2020.","associations_all_revised.txt","A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining."
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Phenacoccus aceris","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Paraneoptera | Hemiptera | Sternorrhyncha | Aphidiformes | Coccoidea | Pseudococcidae | Phenacoccus | Phenacoccus aceris","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:10459947 | EOL:539 | EOL:2645857 | EOL:12031812 | EOL:2646078 | EOL_V2:628 | EOL:22381 | EOL:838499",,"Adult",,,,,,"Female",41.40944,-122.19389,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Phenacoccus aceris","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Paraneoptera | Hemiptera | Sternorrhyncha | Aphidiformes | Coccoidea | Pseudococcidae | Phenacoccus | Phenacoccus aceris","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:10459947 | EOL:539 | EOL:2645857 | EOL:12031812 | EOL:2646078 | EOL_V2:628 | EOL:22381 | EOL:838499",,"Adult",,,,,,"Female",41.40944,-122.19389,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Phenacoccus aceris","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Paraneoptera | Hemiptera | Sternorrhyncha | Aphidiformes | Coccoidea | Pseudococcidae | Phenacoccus | Phenacoccus aceris","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:10459947 | EOL:539 | EOL:2645857 | EOL:12031812 | EOL:2646078 | EOL_V2:628 | EOL:22381 | EOL:838499",,"Adult",,,,,,"Female",41.40944,-122.19389,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
"Cotoneaster horizontalis","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Cotoneaster | Cotoneaster horizontalis","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL:29938 | EOL:632659",,,,,,,,,"interactsWith","Phenacoccus aceris","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Paraneoptera | Hemiptera | Sternorrhyncha | Aphidiformes | Coccoidea | Pseudococcidae | Phenacoccus | Phenacoccus aceris","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:10459947 | EOL:539 | EOL:2645857 | EOL:12031812 | EOL:2646078 | EOL_V2:628 | EOL:22381 | EOL:838499",,"Adult",,,,,,"Female",41.40944,-122.19389,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115"
